Y73B6BL.35a	CBG05451	1:1	313411
Y73B6BL.3	CBG05449	1:1	834560
Y73B6BL.22	CBG05450	1:1	321885
Y73B6BL.2	CBG05444	n:m	
Y73B6BL.2	CBG23415	n:m	
Y73B6BL.38	CBG09894	n:m	
Y73B6BL.38	CBG01774	n:m	610090
Y73B6BL.24	CBG05448	1:1	308563
Y73B6BL.25	CBG05447	1:1	308565
Y73B6BL.43	CBG05446	1:1	534643
Y73B6BL.31a	CBG05443	1:1	856991
Y73B6BL.26b	CBG05440	1:1	269745
Y73B6BL.42	CBG05439	1:1	268969
Y73B6BL.36	CBG05436	1:1	263606
Y73B6BL.27	CBG05434	1:1	317036
Y73B6BL.1	CBG05433	1:1	345731
Y73B6BL.37	CBG05432	1:1	743376
Y73B6BL.44	CBG05431	1:1	319617
Y73B6BR.1a	CBG05430	1:1	697193
C01G5.7b	CBG05429	1:1	325128
C01G5.2a	CBG11957	n:1	
C01G5.3	CBG20831	n:1	
C01G5.8a	CBG05421	1:1	839283
C43G2.1a	CBG05420	1:1	
C43G2.5a	CBG05415	1:1	587170
C43G2.4.1	CBG05414	1:1	773759
C43G2.2a	CBG05413	1:1	845258
C43G2.3a	CBG05411	1:1	321672
F38A5.1a	CBG05410	1:1	318927
F38A5.2a	CBG05409	1:1	831313
F38A5.13	CBG05408	1:1	547348
F38A5.3a	CBG05407	1:1	
F38A5.14	CBG05403	n:m	
F38A5.14	CBG05402	n:m	317299
F38A5.12	CBG05403	n:m	317290
F38A5.12	CBG05402	n:m	
F38A5.11	CBG05404	1:1	319893
F38A5.5	CBG05403	n:m	
F38A5.5	CBG05402	n:m	
F38A5.6	CBG20618	n:1	
F38A5.10	CBG05403	n:m	
F38A5.10	CBG05402	n:m	
F38A5.9	CBG05403	n:m	
F38A5.9	CBG05402	n:m	
F38A5.8	CBG23869	n:1	321779
F38A5.7	CBG10164	n:m	
F38A5.7	CBG23027	n:m	
F38A5.7	CBG23002	n:m	
F38A5.7	CBG15330	n:m	
F38A5.7	CBG05406	n:m	321619
F15B10.3a	CBG10164	n:m	
F15B10.3a	CBG23027	n:m	321488
F15B10.3a	CBG23002	n:m	
F15B10.3a	CBG15330	n:m	
F15B10.3a	CBG05406	n:m	
F15B10.1a	CBG05401	1:1	665210
F15B10.2a	CBG05400	1:1	848021
C01B10.3	CBG05397	1:1	531013
C01B10.44	CBG26372	1:1	322221
C01B10.10	CBG05391	n:1	273346
C01B10.4a	CBG05391	n:1	
C01B10.9	CBG05390	1:1	
C01B10.8.2	CBG05389	1:1	753708
C01B10.7a	CBG15020	n:m	
C01B10.7a	CBG25016	n:m	321754
C01B10.6a	CBG05387	1:1	312105
C01B10.5b	CBG26370b	1:1	321768
C01B10.11	CBG05384	1:1	319281
Y73B6A.3	CBG15020	n:m	321434
Y73B6A.3	CBG25016	n:m	
Y73B6A.4	CBG05383	1:1	275815
Y73B6A.5b	CBG05382	1:1	550495
H34C03.2b	CBG05381	1:1	548619
H34C03.1	CBG05380	1:1	319530
C17H12.13a	CBG05378	1:1	319423
C17H12.1	CBG05374	1:1	685499
C17H12.2.2	CBG05373	1:1	859215
C17H12.14	CBG05372	1:1	848169
C17H12.3.1	CBG13187	n:m	
C17H12.3.1	CBG05371	n:m	529810
C17H12.4	CBG05369	1:1	270261
C17H12.11.3	CBG05367	1:1	307211
C17H12.37	CBG05366	1:1	321866
C17H12.10	CBG05365	1:1	312207
C17H12.9	CBG05700	1:1	319180
C17H12.5	CBG12625	n:1	272015
C17H12.8	CBG05701	n:1	319696
C17H12.6a	CBG05701	n:1	
H20E11.3b	CBG01147	n:1	319990
H20E11.2	CBG01147	n:1	
C05B10.1a	CBG05704	1:1	271198
R13H7.2a	CBG05705	1:1	747648
T05A12.1	CBG05708	1:1	276435
T05A12.2a	CBG05710	1:1	806004
T05A12.3.1	CBG05711	1:1	
T05A12.4	CBG05712	1:1	852046
T22D1.5	CBG18998	1:1	832963
T22D1.17a	CBG26365	1:1	321318
T22D1.9.1	CBG05716	1:1	865398
T22D1.4	CBG05717	1:1	779985
T22D1.3a	CBG05718	1:1	865148
T22D1.10	CBG05719	1:1	862825
T22D1.2	CBG05727	1:1	569988
T22D1.1	CBG05728	1:1	334913
T22D1.11	CBG05737	1:1	272067
T22D1.12b	CBG05736	1:1	796983
B0478.1a	CBG05733	1:1	549389
ZK381.8	CBG05732	1:1	334917
ZK381.4b	CBG03769	n:1	273731
ZK381.1a.1	CBG02239	1:1	495207
ZK381.5a	CBG05744	1:1	269059
C25A8.5	CBG12879	n:1	564278
C25A8.4	CBG05746	1:1	267296
C25A8.2	CBG24671	n:1	
C06G3.7a	CBG05747	1:1	510568
C06G3.5a	CBG05749	1:1	813317
C06G3.8a	CBG00417	1:1	
C06G3.9.1	CBG00415	1:1	787417
C06G3.10	CBG00414	1:1	813142
C06G3.2	CBG17679	1:1	585639
C06G3.11a	CBG05752	1:1	758844
C06G3.1a.2	CBG05753	1:1	271950
Y43B11AL.2b	CBG05754	1:1	274233
Y43B11AL.1	CBG05756	1:1	320401
Y43B11AR.5	CBG05757	1:1	320023
Y43B11AR.1	CBG05760	1:1	321526
Y43B11AR.3	CBG05761	1:1	
Y43B11AR.4	CBG05762	1:1	847195
ZC477.9d	CBG05763a	1:1	681411
ZC477.5	CBG05767	1:1	320604
ZC477.3a	CBG05768	1:1	834958
ZC477.7a	CBG20411	n:1	
ZC477.1	CBG20412	n:m	
ZC477.1	CBG09831	n:m	
C34D4.9	CBG05771	1:1	270583
C34D4.10	CBG05775	1:1	320879
C34D4.8	CBG05772	1:1	275209
C34D4.11a	CBG05776	1:1	
C34D4.12a	CBG05777	1:1	546906
C34D4.13	CBG05778	1:1	317069
C34D4.14f	CBG05779	1:1	
C34D4.4	CBG05781	1:1	850419
C34D4.15a	CBG05782	1:1	610493
C34D4.2	CBG13388	1:1	572697
C34D4.1	CBG05783	1:1	610976
C42D4.8	CBG05787	1:1	846708
C42D4.18	CBG05790	1:1	321635
C42D4.6	CBG05791	1:1	864744
C42D4.9	CBG26359	1:1	275861
C42D4.5	CBG13894	n:1	534051
C42D4.4	CBG21420	n:m	
C42D4.4	CBG05796	n:m	277039
C42D4.3	CBG05797	1:1	316899
C42D4.2	CBG05798	1:1	272935
C42D4.11	CBG10625	n:1	
C42D4.13a	CBG05801	1:1	320151
C42D4.1	CBG05802	1:1	320007
R13A1.5	CBG05803	1:1	313014
R13A1.9	CBG05804	1:1	773762
R13A1.4c	CBG05805	1:1	544108
R13A1.3	CBG05867	n:1	320504
R13A1.2c	CBG05808	1:1	756945
R13A1.8	CBG05809	1:1	323336
R13A1.10	CBG26355	1:1	321407
D2024.5a	CBG05811	1:1	320241
D2024.6	CBG05812	1:1	723030
D2024.4b	CBG05813	1:1	319288
D2024.3	CBG05815	1:1	650972
D2024.7.1	CBG05816	1:1	779386
D2024.2	CBG05817	1:1	707297
D2024.8	CBG05818	1:1	272107
D2024.1	CBG12760	n:1	
C06E4.6	CBG05820	1:1	508682
C06E4.3	CBG05819	n:1	
C06E4.7	CBG05824	1:1	319591
C06E4.2b	CBG05826	1:1	321642
C06E4.8	CBG26353	1:1	321810
F42C5.3a	CBG05827	1:1	322258
F42C5.4a	CBG05828	1:1	319237
F42C5.5a	CBG14908	1:1	533870
F42C5.2	CBG05830	1:1	643676
F42C5.7	CBG05832	1:1	276154
F42C5.8a	CBG05833	1:1	865297
F42C5.9.1	CBG05834	1:1	316802
F42C5.10	CBG05835	1:1	318851
Y40C5A.1.1	CBG05836	1:1	312400
Y40C5A.2	CBG05837	1:1	548296
Y40C5A.3m	CBG05845	1:1	585849
Y40C5A.4d	CBG05849	n:1	
T12B3.3	CBG05849	n:1	742796
T12B3.2	CBG05850	1:1	580741
T12B3.1	CBG05851	1:1	307324
T12B3.4a	CBG05852	1:1	755365
C48A7.2a.1	CBG05853	1:1	747002
C48A7.1b	CBG05858	1:1	788283
B0496.6	CBG05860	1:1	320070
B0496.5	CBG05861	1:1	272636
B0496.3e.1	CBG05865	1:1	266313
B0496.7	CBG05866	1:1	551682
B0496.1	CBG05867	n:1	
B0496.2	CBG05867	n:1	
B0496.8	CBG05868	1:1	549156
F13B6.1	CBG05874	1:1	319784
F13B6.2	CBG05875	1:1	319726
F55G1.7a	CBG05878	1:1	320289
F55G1.6	CBG05879	1:1	319783
F55G1.5	CBG05880	1:1	498042
F55G1.9	CBG05881	1:1	844492
F55G1.4	CBG16533	1:1	806046
F55G1.10	CBG03776	n:m	
F55G1.10	CBG01498	n:m	
F55G1.10	CBG23436	n:m	
F55G1.10	CBG19303	n:m	
F55G1.3	CBG10818	n:m	
F55G1.3	CBG23437	n:m	
F55G1.3	CBG19304	n:m	
F55G1.11	CBG23443	n:m	
F55G1.11	CBG19306	n:m	
F55G1.2	CBG06058	n:m	
F55G1.2	CBG01505	n:m	
F55G1.1	CBG05888	1:1	319351
R05G6.6	CBG05893	1:1	507674
R05G6.7	CBG05894	1:1	810730
R05G6.5	CBG05895	1:1	279443
R05G6.8	CBG05896	1:1	767392
R05G6.4	CBG05897	1:1	766645
R05G6.9	CBG05898	1:1	565383
R05G6.10c	CBG05900	1:1	731501
R05G6.1	CBG05904	1:1	319460
F49E8.3b	CBG05905	1:1	
F49E8.4	CBG05906	1:1	816207
F49E8.2a	CBG05907	1:1	320485
F49E8.5.2	CBG05908	1:1	497987
F49E8.6	CBG05909	1:1	317058
F49E8.7a.1	CBG05910	1:1	319216
F49E8.1b	CBG05911	1:1	
F32E10.4	CBG05912	1:1	515829
F32E10.3b	CBG05914	1:1	267894
F32E10.5	CBG05915	1:1	323818
F32E10.6.1	CBG05917	1:1	826049
F32E10.1	CBG05918	1:1	
F45E4.5b	CBG05924	1:1	284072
F45E4.6	CBG05925	1:1	
F45E4.2	CBG05926	1:1	755675
F45E4.1	CBG05927	1:1	775086
F45E4.7a	CBG05928	1:1	306292
F45E4.8.1	CBG05929	1:1	313224
F45E4.9	CBG05930	1:1	280077
F45E4.10b.2	CBG05931	1:1	
F45E4.11	CBG05932	1:1	571258
C08G9.2	CBG05936	1:1	577488
F33D4.2a	CBG05938a	1:1	548357
F33D4.3	CBG05939	1:1	320140
F33D4.4.1	CBG05940	1:1	730038
F33D4.5	CBG05941	1:1	865553
F33D4.7	CBG05942	1:1	705795
F33D4.8	CBG05943	1:1	795672
F33D4.1a	CBG05944	1:1	
F33D4.6c	CBG05945	1:1	268838
C50F7.6a	CBG04388	1:1	270568
C50F7.5	CBG17656	1:1	
C50F7.4	CBG00458	1:1	766906
C50F7.9	CBG04469	1:m	319366
C50F7.9	CBG24884	1:m	
C50F7.3	CBG17607	1:1	323852
C50F7.1b	CBG17657	1:1	658075
C50F7.10	CBG17658	1:1	814900
C46A5.4	CBG17660	1:1	798138
C46A5.3a	CBG17662	1:1	271424
C46A5.5b	CBG17663	1:1	320620
C46A5.6	CBG17664	1:1	313506
C46A5.2	CBG17665	1:1	652088
C46A5.1	CBG17666	1:1	275780
C46A5.8	CBG17667	1:1	317020
C46A5.9	CBG17668	1:1	549383
C33H5.7	CBG17669	1:1	547131
C33H5.6	CBG17670	1:1	559507
C33H5.8	CBG26455	1:1	569729
C33H5.9	CBG17671	1:1	720832
C33H5.19.1	CBG17672	1:1	693518
C33H5.10	CBG17673	1:1	
C33H5.11d	CBG17674	1:1	318943
C33H5.13a	CBG17676	1:1	313618
C33H5.14b	CBG17677	1:1	742264
C33H5.15b	CBG17678	1:1	312578
C33H5.16	CBG12522	n:m	529880
C33H5.16	CBG04241	n:m	
C33H5.17	CBG13754	1:m	
C33H5.17	CBG17685	1:m	516795
C33H5.18b	CBG17684	1:1	825617
T14A8.1	CBG17683	1:1	716399
T14A8.2a	CBG17682	1:1	320398
C06A6.4b.1	CBG17687	1:1	
C06A6.3	CBG17688	1:1	778486
C06A6.5	CBG17689	1:1	780431
C06A6.7	CBG21701	n:m	
C06A6.7	CBG04451	n:m	321300
C06A6.2b	CBG17691	1:1	319161
T06C10.4	CBG17695	1:1	314250
T06C10.2	CBG17697	1:1	274303
C55F2.1b	CBG17698	1:1	
C55F2.2	CBG17700	1:1	727577
C49H3.8	CBG17701	1:1	784153
C49H3.6a	CBG17702	1:1	564301
C49H3.9	CBG17703	1:1	805710
C49H3.5d	CBG17704	1:1	829675
C49H3.4	CBG17705	1:1	320530
C49H3.10b	CBG17706	1:1	863109
C49H3.16	CBG17707	1:1	319951
C49H3.3.2	CBG17708	1:1	850264
C49H3.12a	CBG17710	1:1	320598
C49H3.1	CBG17711	1:1	266533
F20D12.3	CBG17712	1:1	
F20D12.7	CBG17716	1:1	312539
F20D12.4.1	CBG17717	1:1	828157
F20D12.2	CBG17718	1:1	519407
F20D12.6b	CBG17719	1:1	534005
F20D12.1a	CBG17720	1:1	666156
F57H12.4	CBG17721	1:1	747641
F57H12.6	CBG17730	1:1	312292
F57H12.3	CBG17729	1:1	312370
F57H12.2	CBG17728	1:1	817576
F57H12.1	CBG17727	1:1	775038
F57H12.7a	CBG17726	1:1	303688
Y42H9B.1	CBG17725	1:1	272429
Y42H9B.2	CBG17724	1:1	609234
Y42H9B.3	CBG17737	1:1	319857
C26B2.8	CBG17738	1:1	316833
C26B2.7a	CBG17739	1:1	313065
C26B2.6	CBG17740	1:1	848737
C26B2.1.1	CBG17741	1:1	848263
C26B2.2	CBG02924	n:m	313679
C26B2.2	CBG02751	n:m	
C26B2.3a.1	CBG17744	1:1	660034
C26B2.4	CBG17747	1:1	270999
C18F3.2c	CBG01538	1:1	850303
C18F3.4a	CBG01539	1:1	319900
Y42H9AR.2	CBG15624	1:1	
Y42H9AR.5	CBG01542	1:1	320942
Y42H9AR.3b	CBG01543	1:1	498967
Y42H9AR.4	CBG01544	1:1	
Y42H9AR.1.3	CBG01545	1:1	835866
F42G8.8	CBG12586	n:1	580596
F42G8.7	CBG01546	1:1	275127
F42G8.19	CBG01547	1:1	320003
F42G8.10.1	CBG01548	1:1	316957
F42G8.6	CBG01549	1:1	755015
F42G8.11	CBG01550	1:1	829752
F42G8.12	CBG01551	1:1	
F42G8.5	CBG01552	1:1	319096
F42G8.4a.1	CBG01553	1:1	574760
F42G8.3a	CBG01554	1:1	551013
B0218.3	CBG01555	1:1	547069
B0218.2	CBG01556	1:1	694731
B0218.5	CBG18079	1:1	585526
B0218.1a.4	CBG01557	1:1	694721
B0218.6a	CBG01558	1:1	574670
B0218.7	CBG15778	1:1	317040
C07G1.3a	CBG01560	1:1	
C07G1.4b	CBG01563	1:1	499959
C07G1.8	CBG01566	1:1	736208
C07G1.5.1	CBG01567	1:1	547905
C07G1.1	CBG01571	1:1	609558
T09A12.3a	CBG01572	1:1	609496
T09A12.2b	CBG01576	1:1	814247
T09A12.5	CBG01575	1:1	747422
T09A12.4c	CBG01574	1:1	268880
K07H8.7	CBG26449	1:1	321413
K07H8.6c	CBG01578	1:1	790874
K07H8.8	CBG01579	1:1	304823
K07H8.11	CBG01580	1:1	319424
K07H8.12	CBG01581	1:1	320748
K07H8.9	CBG01583	1:1	276397
K07H8.10	CBG01584	1:1	572850
K07H8.3	CBG01585	1:1	856268
K07H8.2a	CBG01586	1:1	
K07H8.1	CBG01587	1:1	855855
F35H10.7a	CBG01588	1:1	794864
F35H10.6	CBG01589	1:1	304011
F35H10.5	CBG01590	1:1	321273
F35H10.4.1	CBG01592	1:1	823790
F35H10.10	CBG01593	1:1	641460
F35H10.2	CBG01598	1:1	320461
F35H10.11	CBG10818	n:m	
F35H10.11	CBG23437	n:m	
F35H10.11	CBG19304	n:m	
F35H10.1	CBG03776	n:m	
F35H10.1	CBG01498	n:m	
F35H10.1	CBG23436	n:m	
F35H10.1	CBG19303	n:m	
F17E9.11	CBG06111	n:m	
F17E9.11	CBG06112	n:m	
F17E9.11	CBG06114	n:m	
F17E9.12	CBG23443	n:m	
F17E9.12	CBG19306	n:m	
F17E9.10	CBG06058	n:m	
F17E9.10	CBG01505	n:m	
F17E9.13	CBG03776	n:m	
F17E9.13	CBG01498	n:m	
F17E9.13	CBG23436	n:m	
F17E9.13	CBG19303	n:m	
F17E9.9	CBG10818	n:m	
F17E9.9	CBG23437	n:m	
F17E9.9	CBG19304	n:m	
F17E9.8	CBG01602	1:1	272038
F17E9.5	CBG01657	n:1	312699
F17E9.15	CBG05876	n:m	322670
F17E9.15	CBG08366	n:m	
F17E9.18	CBG05876	n:m	
F17E9.18	CBG08366	n:m	321691
F17E9.1	CBG21264	1:1	276278
D2096.4a	CBG18465	1:1	547039
D2096.3.3	CBG21275	1:1	683986
D2096.6	CBG21276	1:1	312502
D2096.7b	CBG21271	1:1	312687
D2096.8	CBG21270	1:1	813369
D2096.2a	CBG21269	1:1	
D2096.9	CBG21268	1:1	321486
M116.4	CBG22987	n:1	
M116.1	CBG22987	n:1	
T26A8.2	CBG18470	1:1	516845
T26A8.4	CBG18471	1:1	
T26A8.1.3	CBG18472	1:1	308420
T01B11.1	CBG18476	1:1	319211
T01B11.2a.1	CBG18478	1:1	831437
T01B11.3	CBG08733	1:1	795569
T01B11.4	CBG03723	n:1	498010
T01B11.5a	CBG18486	1:1	568691
T01B11.7.1	CBG18488	1:1	610231
C28C12.11b	CBG18491	1:1	320195
C28C12.7b	CBG18502	1:1	792859
C28C12.8	CBG18498	1:1	321549
C28C12.5	CBG18499	1:1	792870
C28C12.4	CBG18497	1:1	279473
C28C12.3	CBG06008	n:m	280993
C28C12.3	CBG18492	n:m	
C28C12.13	CBG18506	1:1	311992
C28C12.10b	CBG15630	1:1	
C09G4.5	CBG15631	1:m	
C09G4.5	CBG15499	1:m	
C09G4.3	CBG15632	1:1	
C09G4.2c	CBG15634	1:1	609724
C09G4.1b	CBG15635	1:1	529250
Y59H11AL.1b	CBG15641	1:1	657895
Y59H11AM.3	CBG19760	n:1	
Y59H11AM.2	CBG19760	n:1	
Y59H11AM.1	CBG02876	n:m	
Y59H11AM.1	CBG02788	n:m	
Y59H11AM.1	CBG02775	n:m	
Y59H11AM.1	CBG02544	n:m	
Y59H11AM.1	CBG02389	n:m	
Y59H11AM.1	CBG09951	n:m	
Y59H11AM.1	CBG09953	n:m	
Y59H11AM.1	CBG23417	n:m	
Y59H11AM.1	CBG04546	n:m	
Y59H11AR.2a.2	CBG24344	1:1	523744
Y59H11AR.4	CBG03527	1:1	559457
F42A9.6b	CBG03501	1:1	320081
F42A9.17	CBG26499	1:1	322645
F42A9.4	CBG18638	1:1	
F42A9.7	CBG26498	1:1	502745
F42A9.8a	CBG03520	1:1	321411
F42A9.2.2	CBG03519	1:1	270136
F42A9.1a	CBG03505	1:1	846203
F42A9.9	CBG03506	1:1	320088
C49C8.4	CBG03499	1:1	
C49C8.2	CBG24479	1:1	320469
C49C8.1	CBG02852	n:1	274189
F08B4.2a	CBG24486	1:1	548897
F08B4.4	CBG19658	1:1	321322
F08B4.5	CBG19657	1:1	514943
F08B4.7	CBG19656	1:1	
F08B4.6	CBG19653	1:1	731067
F08B4.1b	CBG19655	1:1	
H23L24.3b	CBG10653	1:1	
H23L24.4	CBG24474	1:1	271683
H23L24.5	CBG16441	1:1	719249
H23L24.2	CBG24717	1:1	684666
H23L24.1	CBG18490	1:1	312907
F21D5.9	CBG16456	1:1	320635
F21D5.1	CBG16451	1:1	803284
F21D5.2b	CBG16450	1:1	
F21D5.3a.2	CBG16448	1:1	
F21D5.5	CBG16432	1:1	774477
F21D5.8	CBG16434	1:1	800015
F21D5.6	CBG16435	1:1	761019
F21D5.7	CBG16436	1:1	546793
F20C5.7	CBG16437	1:m	
F20C5.7	CBG16438	1:m	316980
F20C5.2b	CBG23876	1:1	267990
F20C5.4	CBG23873	1:1	530385
C33D9.4	CBG19385	1:1	319795
C33D9.3a	CBG24050	1:1	320327
C33D9.1c	CBG24054	1:1	548948
T28C6.1f.1	CBG24057	1:1	564731
T28C6.4	CBG06035	n:m	
T28C6.4	CBG24927	n:m	575732
T28C6.6	CBG06035	n:m	
T28C6.6	CBG24927	n:m	
T28C6.7c	CBG15627	1:1	574914
T28C6.8	CBG15628	1:1	320846
T11B7.3a	CBG12469	1:1	274961
T11B7.5	CBG12471	1:1	320586
C09G9.4	CBG17950	1:1	311679
C09G9.7a	CBG21083	1:1	278632
C09G9.5a	CBG21709	1:1	319963
C09G9.6	CBG21712	n:1	
C27B7.4	CBG21715	1:1	
C27B7.5	CBG21716	1:1	313229
C27B7.6	CBG21717	1:1	273687
C27B7.7a	CBG21718	1:1	266516
C27B7.9	CBG21719	1:1	320995
C27B7.8	CBG21720	1:1	522103
D1046.2.1	CBG21722	1:1	319848
D1046.1c.1	CBG21723	1:1	547974
D1046.3	CBG21724	1:1	497991
D1046.4	CBG21726	1:1	311692
D1046.5a	CBG21730	1:1	303478
C53B4.2	CBG08461	1:1	280863
C53B4.1	CBG21731	1:1	610147
C53B4.3.1	CBG21733	1:1	548991
C53B4.4b	CBG21734	1:1	845924
C53B4.5	CBG21735	1:1	578317
C53B4.6a	CBG21736	1:1	665213
C53B4.7b	CBG21737	1:1	546860
C53B4.8	CBG21738	1:1	268237
C53D6.8	CBG21740	1:1	320371
C53D6.2	CBG21741	1:1	828123
C53D6.11	CBG21743	1:1	319554
C53D6.3	CBG21746	1:1	269779
Y73F4A.3	CBG21752	1:1	320110
Y73F4A.2	CBG21753	1:1	312661
Y73F4A.1	CBG21755	1:1	320577
ZC410.1a	CBG21756	1:1	270702
ZC410.2	CBG21759	1:1	761733
ZC410.3a	CBG21758	1:1	526738
ZC410.4a	CBG21757	1:1	652394
ZC410.5a	CBG21763	1:1	320370
C01F6.8b	CBG21766	1:1	783116
C01F6.9a	CBG21767	1:1	514934
C01F6.1	CBG21768	1:1	496884
C01F6.2	CBG21773	1:1	319691
C01F6.4a	CBG21774	1:1	321120
C01F6.5	CBG21775	1:1	612546
C01F6.6h	CBG21779	1:1	271583
F23B2.4	CBG21783	1:1	835999
F23B2.5a	CBG21782	1:1	
F23B2.13a	CBG21781	1:1	
F23B2.7a	CBG21222	n:1	
F23B2.10	CBG21784	1:1	321599
F23B2.11.1	CBG21793	1:1	672506
C07C7.1.1	CBG15082	1:1	324762
C46C2.5	CBG15083	1:1	320951
C46C2.1n	CBG21799	1:1	580956
C46C2.6a	CBG21798	1:1	319925
C46C2.2.2	CBG21797	1:1	563407
Y11D7A.3a	CBG15077	1:1	261317
Y11D7A.4	CBG15075	1:1	
Y11D7A.5	CBG15073	1:1	313269
Y11D7A.8	CBG15070	1:1	269544
Y11D7A.9	CBG15066	1:1	263811
Y11D7A.11	CBG15063	1:1	518733
Y11D7A.12a	CBG15060	1:1	312264
Y11D7A.13	CBG15055	1:1	319988
Y11D7A.14	CBG15043	1:1	564340
F49C12.6	CBG21080	1:1	689134
F49C12.7b	CBG21079	1:1	274765
F49C12.9	CBG21708	1:1	265433
F49C12.8	CBG21707	1:1	816738
F49C12.11	CBG21705	1:1	818769
F49C12.12a.1	CBG21702	1:1	
F49C12.13	CBG21703	1:1	753133
F49C12.14	CBG21704	1:1	312310
F49C12.15	CBG24672	1:1	319014
T20D3.2.1	CBG21698	1:1	316938
T20D3.5	CBG21695	1:1	850433
T20D3.6a	CBG21694	1:1	260105
T20D3.7c	CBG21693	1:1	862136
T20D3.8	CBG21692	1:1	
C10C5.1g	CBG21690	1:1	842979
C10C5.2	CBG22119	1:m	320609
C10C5.2	CBG22138	1:m	
C10C5.7	CBG21643	1:1	321290
C10C5.6c	CBG21644	1:1	689199
F56D5.1	CBG01810	1:1	571418
F56D5.2	CBG12432	1:1	675987
F56D5.3	CBG01351	1:1	845177
F59B8.1e	CBG21656	1:1	751536
F59B8.2b	CBG21657	1:1	847130
F38E11.1	CBG21659	1:1	727527
F38E11.2	CBG21660	1:1	282787
F38E11.4	CBG21662	1:1	267800
F38E11.3	CBG21661	1:1	855251
F38E11.5	CBG21666	1:1	
F38E11.6b	CBG21667	1:1	
F38E11.7a	CBG21671	1:1	324527
F38E11.12	CBG25106	1:1	702876
C33A12.14	CBG21673	1:1	319372
C33A12.8	CBG21677	1:1	319499
C33A12.11	CBG21679	1:1	319373
C33A12.10	CBG21682	1:1	319348
C33A12.6a	CBG21683	1:1	
C33A12.15	CBG25028	1:1	321096
C33A12.7	CBG20009	1:1	662020
C33A12.4	CBG20015	1:1	321516
C33A12.3a	CBG20014	1:1	530142
C33A12.19a	CBG20017	1:1	313320
C33A12.2	CBG20018	1:1	317249
C33A12.1	CBG20020	1:1	763430
F56H11.4a	CBG20021	1:1	651000
F56H11.3	CBG20025	1:1	651038
F56H11.2a	CBG20027	1:1	320176
F56H11.1c	CBG20030	1:1	
T05A1.5a	CBG20031	1:1	
T05A1.3a	CBG20033	1:1	268359
T05A1.2	CBG20034	1:1	580607
T05A1.1a	CBG20037	1:1	657828
F27C8.6.1	CBG20044	1:1	
F27C8.5	CBG20013	1:1	311986
F27C8.4a	CBG20048	1:1	313008
F27C8.2	CBG20049	1:1	351162
F27C8.1	CBG20050	1:1	756797
W09C2.1a	CBG20056	1:1	319376
W09C2.3a	CBG20066	1:1	523716
F58G6.6a	CBG20068	1:1	319185
F58G6.8	CBG20070	1:1	312568
F58G6.1.1	CBG20071	1:1	
F58G6.2a	CBG20072	1:1	311950
F58G6.3	CBG20078	1:1	825309
F58G6.7	CBG20077	1:1	307340
F58G6.4b	CBG23634	1:1	269003
F58G6.5c	CBG22587	1:1	791441
ZK1251.1	CBG25281	1:1	
ZK1251.3	CBG12401	1:1	776168
ZK1251.6	CBG02876	n:m	
ZK1251.6	CBG02788	n:m	
ZK1251.6	CBG02775	n:m	
ZK1251.6	CBG02544	n:m	
ZK1251.6	CBG02389	n:m	
ZK1251.6	CBG09951	n:m	
ZK1251.6	CBG09953	n:m	
ZK1251.6	CBG23417	n:m	
ZK1251.6	CBG04546	n:m	280477
ZK1251.8a	CBG22661	1:1	318974
ZK1251.9a	CBG22664	1:1	854311
K01H12.1a	CBG22663	1:1	
K01H12.2	CBG03723	n:1	
K01H12.3a	CBG22596	1:1	276186
K01H12.4	CBG23637	1:1	320772
C28D4.9	CBG14996	1:1	
C28D4.1	CBG14997	1:1	272128
C28D4.2a	CBG15000	1:1	
C28D4.10a	CBG15002	1:1	320615
C28D4.3.1	CBG19879	n:1	
C28D4.7	CBG15004	n:1	
C28D4.4	CBG15004	n:1	
C28D4.5	CBG15004	n:1	319578
C28D4.8	CBG15004	n:1	
H27C11.1a	CBG15006	1:1	270643
T13F2.12	CBG12279	n:1	321280
T13F2.10	CBG02876	n:m	
T13F2.10	CBG02788	n:m	
T13F2.10	CBG02775	n:m	
T13F2.10	CBG02544	n:m	
T13F2.10	CBG02389	n:m	
T13F2.10	CBG09951	n:m	
T13F2.10	CBG09953	n:m	
T13F2.10	CBG23417	n:m	
T13F2.10	CBG04546	n:m	
T13F2.11	CBG02876	n:m	
T13F2.11	CBG02788	n:m	
T13F2.11	CBG02775	n:m	280425
T13F2.11	CBG02544	n:m	
T13F2.11	CBG02389	n:m	
T13F2.11	CBG09951	n:m	
T13F2.11	CBG09953	n:m	
T13F2.11	CBG23417	n:m	
T13F2.11	CBG04546	n:m	
T13F2.8a	CBG15010	1:1	519359
T13F2.7	CBG15011	1:1	311629
T13F2.6	CBG15012	1:1	319141
T13F2.5	CBG15014	1:1	271162
T13F2.3b	CBG03482	1:1	
T13F2.2	CBG03481	1:1	530103
T13F2.1a.1	CBG03480	1:1	691938
W08D2.4a	CBG03479	1:1	691957
W08D2.3a	CBG03477	1:1	
W08D2.1	CBG03476	1:1	843679
W08D2.5a	CBG03474	1:1	523663
W08D2.6	CBG03475	1:1	271918
W08D2.7	CBG03473	1:1	845982
W08D2.8	CBG18159	n:m	
W08D2.8	CBG21209	n:m	273821
K07F5.1	CBG02876	n:m	
K07F5.1	CBG02788	n:m	
